,Make,Model,Variant,Ex_Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux_in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot_lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel_lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto_Diing_Rear_View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat_Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Iobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat_Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti_lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake_force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recoended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child_Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads_Up_Display,Welcome_Lights,Battery,Electric_Range,Price,Mileage,carsrange
1229,Toyota,Yaris,G Cvt,1175000,1496,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495.0,4425.0,1730.0,Sedan,4.0,12.0,22.0,17.8,14.16 km/kg,1115,7,152 mm,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",1490 mm,1540 mm,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,Yes,Smart Key,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5.0,Fabric,Automatic,2550 mm,185/60 R15,Yes,Yes,Not on offer,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,476 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger side airbag, Driver knee airbag, Drive side airbag, Curtain airbags",Yes,Yes,Yes,Yes,7.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 11,75,000",16.5,Medium
1230,Toyota,Yaris,J Cvt,1010000,1496,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495.0,4425.0,1730.0,Sedan,4.0,12.0,22.0,17.8,14.16 km/kg,1110,7,152 mm,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",1490 mm,1540 mm,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,Yes,Yes,107PS@6000rpm,140Nm@4200rpm,Yes,Analog,Yes,Yes,5.0,Fabric,Automatic,2550 mm,185/60 R15,Yes,Yes,Not on offer,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,476 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Yes,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags",Yes,Yes,Yes,Yes,7.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Yes,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 10,10,000",16.5,Medium
1231,Toyota,Yaris,V Cvt,1294000,1496,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495.0,4425.0,1730.0,Sedan,4.0,12.0,22.0,17.8,14.16 km/kg,1125,7,152 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",1490 mm,1540 mm,185 / 60 R15,185 / 60 R15,Yes,All Windows,Yes,Yes,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5.0,Fabric,Automatic,2550 mm,185/60 R15,Yes,Yes,USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,476 litres,Yes,Yes,Yes,Yes,Front & Rear,Yes,Yes,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger side airbag, Driver knee airbag, Drive side airbag, Curtain airbags",Yes,Yes,Yes,Yes,7.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Yes,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 12,94,000",16.5,Medium
1232,Toyota,Yaris,Vx,1296000,1496,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495.0,4425.0,1730.0,Sedan,4.0,12.0,22.0,17.1,14.16 km/kg,1120,6,152 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",1490 mm,1540 mm,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,Yes,Smart Key,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5.0,Leather,Manual,2550 mm,185/60 R15,Yes,Yes,USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,476 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,"Internal, With Remote",Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1580 kg,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,7.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 12,96,000",16.5,Medium
1233,Toyota,Yaris,V (O),1197000,1498,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495.0,4425.0,1730.0,Sedan,4.0,12.0,22.0,17.1,14.16 km/kg,1105,6,152 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",1490 mm,1540 mm,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,Yes,Yes,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5.0,Leather,Manual,2550 mm,185/60 R15,Yes,Yes,USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,476 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger side airbag, Driver knee airbag, Drive side airbag, Curtain airbags",Yes,Yes,Yes,Yes,7.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 11,97,000",16.5,Medium
1234,Toyota,Yaris,J (O),876000,1496,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495.0,4425.0,1730.0,Sedan,4.0,12.0,22.0,17.1,14.16 km/kg,1090,6,152 mm,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",1490 mm,1540 mm,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,Yes,Yes,107PS@6000rpm,140Nm@4200rpm,Yes,Analog,Yes,Yes,5.0,Fabric,Manual,2550 mm,185/60 R15,Yes,Yes,Not on offer,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,476 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Yes,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,Yes,Yes,Yes,3.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Yes,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 8,76,000",16.5,Medium
1235,Toyota,Yaris,G (O),974000,1496,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495.0,4425.0,1730.0,Sedan,4.0,12.0,22.0,17.1,14.16 km/kg,1095,6,152 mm,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",1490 mm,1540 mm,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,Yes,Smart Key,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5.0,Fabric,Manual,2550 mm,185/60 R15,Yes,Yes,Not on offer,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,476 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,3.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 9,74,000",16.5,Medium
1236,Toyota,Yaris,J (O) Cvt,935000,1496,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495.0,4425.0,1730.0,Sedan,4.0,12.0,22.0,17.1,14.16 km/kg,1090,6,152 mm,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",1490 mm,1540 mm,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,Yes,Yes,107PS@6000rpm,140Nm@4200rpm,Yes,Analog,Yes,Yes,5.0,Fabric,Automatic,2550 mm,185/60 R15,Yes,Yes,Not on offer,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,476 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Yes,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,Yes,Yes,Yes,3.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Yes,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 9,35,000",16.5,Medium
1237,Toyota,Yaris,G (O) Cvt,1083000,1496,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495.0,4425.0,1730.0,Sedan,4.0,12.0,22.0,17.1,14.16 km/kg,1095,6,152 mm,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",1490 mm,1540 mm,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,Yes,Smart Key,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5.0,Fabric,Automatic,2550 mm,185/60 R15,Yes,Yes,Not on offer,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,476 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,3.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 10,83,000",16.5,Medium
1238,Toyota,Yaris,V (O) Cvt,1317000,1498,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495.0,4425.0,1730.0,Sedan,4.0,12.0,22.0,17.1,14.16 km/kg,1105,6,152 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",1490 mm,1540 mm,185 / 60 R15,185 / 60 R15,Electric Power,All Windows,Yes,Yes,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5.0,Leather,Automatic,2550 mm,185/60 R15,Yes,Yes,USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,476 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger side airbag, Driver knee airbag, Drive side airbag, Curtain airbags",Yes,Yes,Yes,Yes,7.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 13,17,000",16.5,Medium
1239,Skoda,Octavia,Ambition 1.4 Tsi,1599599,1395,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,50 litres,Petrol,1476.0,4670.0,1814.0,Sedan,4.0,12.0,22.0,16.7,14.16 km/kg,1260,6,155 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,1490 mm,1540 mm,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Remote,140PS@6000RPM,250Nm@1500-3500rpm,Digital,Analog,Analog,Yes,5.0,Leather,Manual,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1825 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,4.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 15,99,599",16.5,Medium
1240,Skoda,Octavia,Ambition 2.0 Tdi Cr,1799599,1968,4.0,4.0,FWD (),In-line,BS IV,"Front, Longitudinal",Injection,50 litres,Diesel,1476.0,4670.0,1814.0,Sedan,4.0,12.0,22.0,21.0,14.16 km/kg,1340,6,155 mm,Ventilated Disc,Ventilated Disc,Mc Pherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,1490 mm,1540 mm,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Remote,143PS@4000rpm,320Nm@1750-3000rpm,Digital,Analog,Analog,Yes,5.0,Leather,Manual,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1895 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,4.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 17,99,599",16.5,Medium
1241,Skoda,Octavia,Style 1.4 Tsi,1899599,1395,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,50 litres,Petrol,1476.0,4670.0,1814.0,Sedan,4.0,12.0,16.0,16.7,14.16 km/kg,1260,6,155 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,1490 mm,1540 mm,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Remote,140PS@6000RPM,250Nm@1500-3500rpm,Digital,Analog,Analog,Yes,5.0,Leather,Manual,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1825 kg,"Drive side airbag, Front passenger curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 18,99,599",13.8,Medium
